,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
IL6_delta_B30,-0.1276884796138123,-0.6383106423916776,0.19328413556768415,-0.6210590034081188,-0.025210974204480537,0.22594340036404525,-0.017251638983558852,0.09205101496312953,-0.21666666666666667,-0.06666666666666667,0.5499999999999999,0.25,0.26666666666666666
IL8_delta_A1,0.36604030822626193,-0.43129097458897137,0.09244023874976197,0.4140393356054125,0.5546414324985718,0.1338923854009157,-0.034503277967117704,-0.1422606594884729,0.5666666666666667,0.6833333333333333,-0.4666666666666666,-0.33333333333333337,0.18333333333333335
IL8_delta_B1,0.7563225565351133,-0.3003757045930554,0.036147201953390995,0.0,0.7065994945288229,0.16766767666785626,-0.12275715403505909,-0.5628843430992316,-0.023809523809523815,0.3333333333333334,0.023809523809523815,0.04761904761904763,0.261904761904762
IL8_delta_B30,0.7746434429904612,-0.12076147288491197,-0.6806963035209745,0.10350983390135313,0.22689876784032487,-0.5690426379538917,-0.08625819491779428,-0.2928895930645031,-0.2333333333333333,0.19999999999999998,-0.2833333333333333,-0.16666666666666669,-0.08333333333333334
IL10_delta_A1,0.1276884796138123,-0.3277811406876182,0.4117792453398488,-0.10350983390135313,0.8571731229523382,0.6610936529170212,-0.27602622373694163,-0.08368274087557231,0.39999999999999997,0.33333333333333337,0.25,0.06666666666666667,0.43333333333333335
IL10_delta_B1,-0.5367450401216933,-0.20025046972870358,0.012049067317796999,-0.7559289460184545,0.11976262619132588,0.5868368683374969,-0.675164347192825,0.3952166664313755,-0.09523809523809526,-0.4285714285714286,0.5000000000000001,0.4523809523809524,0.3333333333333334
IL10_delta_B30,-0.20430156738209965,-0.6900655593423543,-0.25210974204480535,-0.4140393356054125,0.016807316136320357,0.2008385781013735,-0.5348008084903245,0.34309923758984645,0.3,-0.049999999999999996,0.0,-0.03333333333333333,-0.13333333333333333
TNF_alpha_delta_A1,-0.008512565307587486,0.18976802881914742,0.5294304582940913,0.3105295017040594,0.10084389681792215,0.20920685218893076,0.3450327796711771,0.05020964452534338,0.03333333333333333,0.5666666666666667,-0.18333333333333335,0.13333333333333333,0.4666666666666666
TNF_alpha_delta_B1,-0.17078251276599335,0.5006261743217589,0.32532481758051895,0.0,0.13173888881045848,0.28743030285918214,0.31916860049115364,-0.3233590907165799,-0.261904761904762,-0.3333333333333334,0.1666666666666667,0.09523809523809526,0.7857142857142858
TNF_alpha_delta_B30,0.36604030822626193,-0.2242713067862651,-0.7563292261344161,-0.3105295017040594,0.15126584522688322,-0.2677847708018314,-0.6383106423916776,-0.2008385781013735,-0.06666666666666667,-0.3666666666666667,-0.13333333333333333,-0.06666666666666667,-0.41666666666666663
PRL_delta_A7,0.7949493345141213,-0.4069607278818027,0.008439494725697222,-0.06933752452815363,0.1525478508542764,-0.10127393670836664,0.16984155512168936,-0.5404304249241416,0.033757978902788886,0.5148091782675305,0.3291402943021916,0.7004780622328693,-0.15191090506254998
PRL_delta_B7,0.5031929541638067,-0.2699437304051805,0.04819626927118799,0.25043516133890464,0.1878822384566347,-0.12049067317796998,0.3563754822102069,-0.703043214869988,0.156637875131361,0.4217173561228949,0.16868694244915797,0.3855701541695039,-0.4819626927118799
PRL_delta_B30,-0.41878271867802,0.5740740740740741,0.303080403105545,0.5039526306789696,-0.23172454886712401,0.181848241863327,0.1749835523190867,0.719565704376859,0.424312564347763,0.024246432248443597,-0.012123216124221799,-0.424312564347763,0.3515732676024321
