"measure","tp","pred","pearson_cor","spearman_rho","kendall_tau","pearson_p","spearman_p","kendall_p","pearson_sig","spearman_sig","kendall_sig"
"CSSRS","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSSRS","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSSRS","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSSRS","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSSRS","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CSSRS","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","A7","age",0.249,0.219,0.152,0.436,0.494,0.516,"","",""
"ESAPS","A7","LED",-0.043,-0.262,-0.254,0.913,0.496,0.377,"","",""
"ESAPS","A7","severity",-0.461,-0.292,-0.22,0.131,0.357,0.349,"","",""
"ESAPS","A7","fivedasc_util_total",-0.153,-0.095,-0.085,0.634,0.769,0.718,"","",""
"ESAPS","A7","fivedasc_sprit_total",-0.14,-0.058,-0.051,0.664,0.857,0.829,"","",""
"ESAPS","A7","fivedasc_bliss_total",-0.116,-0.037,-0.017,0.72,0.91,0.943,"","",""
"ESAPS","A7","fivedasc_insight_total",-0.303,-0.117,-0.118,0.339,0.717,0.614,"","",""
"ESAPS","A7","fivedasc_dis_total",-0.125,0.037,0.051,0.698,0.91,0.829,"","",""
"ESAPS","A7","fivedasc_imp_total",-0.114,-0.234,-0.186,0.724,0.465,0.428,"","",""
"ESAPS","A7","fivedasc_anx_total",0.228,0.102,0.085,0.476,0.752,0.718,"","",""
"ESAPS","A7","fivedasc_cimg_total",0.34,0.337,0.273,0.28,0.285,0.248,"","",""
"ESAPS","A7","fivedasc_eimg_total",-0.32,-0.314,-0.22,0.31,0.32,0.349,"","",""
"ESAPS","A7","fivedasc_av_total",-0.212,-0.256,-0.186,0.509,0.422,0.428,"","",""
"ESAPS","A7","fivedasc_per_total",0.009,-0.088,-0.051,0.978,0.786,0.829,"","",""
"ESAPS","A7","boundlessMean",-0.179,-0.051,-0.051,0.577,0.875,0.829,"","",""
"ESAPS","A7","anxiousEgoMean",-0.025,0.044,0.051,0.939,0.892,0.829,"","",""
"ESAPS","A7","visionaryMean",-0.107,-0.058,-0.085,0.742,0.857,0.718,"","",""
"ESAPS","B30","age",0.247,0.392,0.315,0.439,0.207,0.174,"","",""
"ESAPS","B30","LED",0.022,-0.009,-0.031,0.955,0.982,0.913,"","",""
"ESAPS","B30","severity",-0.352,-0.134,-0.05,0.261,0.677,0.83,"","",""
"ESAPS","B30","fivedasc_util_total",0.032,0.091,0.083,0.922,0.779,0.72,"","",""
"ESAPS","B30","fivedasc_sprit_total",0.063,0.113,0.116,0.846,0.728,0.616,"","",""
"ESAPS","B30","fivedasc_bliss_total",0.085,0.182,0.149,0.793,0.572,0.519,"","",""
"ESAPS","B30","fivedasc_insight_total",-0.187,0.047,-0.017,0.561,0.884,0.943,"","",""
"ESAPS","B30","fivedasc_dis_total",-0.034,0.076,0.05,0.917,0.814,0.83,"","",""
"ESAPS","B30","fivedasc_imp_total",-0.119,-0.149,-0.083,0.713,0.644,0.72,"","",""
"ESAPS","B30","fivedasc_anx_total",0.205,0.214,0.116,0.523,0.504,0.616,"","",""
"ESAPS","B30","fivedasc_cimg_total",0.543,0.579,0.468,0.068,0.049,0.044,"","*","*"
"ESAPS","B30","fivedasc_eimg_total",-0.171,-0.011,0.017,0.595,0.973,0.943,"","",""
"ESAPS","B30","fivedasc_av_total",0.014,0,0.017,0.965,1,0.943,"","",""
"ESAPS","B30","fivedasc_per_total",0.041,0.029,0.017,0.899,0.929,0.943,"","",""
"ESAPS","B30","boundlessMean",0.003,0.127,0.116,0.993,0.694,0.616,"","",""
"ESAPS","B30","anxiousEgoMean",0.029,0.2,0.149,0.929,0.534,0.519,"","",""
"ESAPS","B30","visionaryMean",0.097,0.138,0.05,0.763,0.669,0.83,"","",""
"ESAPS","B7","age",0.296,0.389,0.302,0.351,0.211,0.196,"","",""
"ESAPS","B7","LED",-0.046,0.026,0.031,0.907,0.947,0.913,"","",""
"ESAPS","B7","severity",-0.285,-0.106,0,0.369,0.744,1,"","",""
"ESAPS","B7","fivedasc_util_total",0.158,0.171,0.134,0.625,0.595,0.566,"","",""
"ESAPS","B7","fivedasc_sprit_total",0.215,0.207,0.168,0.503,0.518,0.473,"","",""
"ESAPS","B7","fivedasc_bliss_total",0.196,0.244,0.201,0.541,0.445,0.389,"","",""
"ESAPS","B7","fivedasc_insight_total",-0.093,0.106,0.034,0.773,0.744,0.886,"","",""
"ESAPS","B7","fivedasc_dis_total",0.124,0.153,0.101,0.7,0.635,0.667,"","",""
"ESAPS","B7","fivedasc_imp_total",-0.327,-0.233,-0.134,0.3,0.466,0.566,"","",""
"ESAPS","B7","fivedasc_anx_total",0.061,0.142,0.067,0.851,0.66,0.774,"","",""
"ESAPS","B7","fivedasc_cimg_total",0.458,0.543,0.422,0.135,0.068,0.072,"","",""
"ESAPS","B7","fivedasc_eimg_total",-0.259,-0.058,-0.034,0.417,0.857,0.886,"","",""
"ESAPS","B7","fivedasc_av_total",-0.003,0.011,0.034,0.993,0.973,0.886,"","",""
"ESAPS","B7","fivedasc_per_total",0.099,0.087,0.067,0.758,0.787,0.774,"","",""
"ESAPS","B7","boundlessMean",0.127,0.207,0.168,0.695,0.518,0.473,"","",""
"ESAPS","B7","anxiousEgoMean",-0.005,0.197,0.134,0.988,0.54,0.566,"","",""
"ESAPS","B7","visionaryMean",0.055,0.135,0.067,0.864,0.677,0.774,"","",""
"ESAPS","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ESAPS","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","A7","age",0.104,0.119,0.092,0.747,0.712,0.679,"","",""
"HAMA","A7","LED",0.447,0.498,0.448,0.227,0.173,0.108,"","",""
"HAMA","A7","severity",0.06,0.011,0,0.853,0.974,1,"","",""
"HAMA","A7","fivedasc_util_total",-0.061,-0.084,-0.062,0.85,0.795,0.783,"","",""
"HAMA","A7","fivedasc_sprit_total",-0.042,-0.151,-0.123,0.896,0.64,0.582,"","",""
"HAMA","A7","fivedasc_bliss_total",-0.062,-0.049,0,0.849,0.879,1,"","",""
"HAMA","A7","fivedasc_insight_total",0.169,-0.088,-0.031,0.6,0.786,0.89,"","",""
"HAMA","A7","fivedasc_dis_total",-0.239,-0.284,-0.185,0.454,0.371,0.408,"","",""
"HAMA","A7","fivedasc_imp_total",0.396,0.4,0.308,0.203,0.198,0.168,"","",""
"HAMA","A7","fivedasc_anx_total",0.335,0.425,0.246,0.287,0.169,0.27,"","",""
"HAMA","A7","fivedasc_cimg_total",0.032,0.086,0.047,0.921,0.79,0.836,"","",""
"HAMA","A7","fivedasc_eimg_total",0.45,0.502,0.369,0.142,0.096,0.098,"","",""
"HAMA","A7","fivedasc_av_total",0.118,0.088,-0.031,0.714,0.786,0.89,"","",""
"HAMA","A7","fivedasc_per_total",-0.263,-0.228,-0.154,0.41,0.476,0.491,"","",""
"HAMA","A7","boundlessMean",-0.003,-0.137,-0.092,0.994,0.672,0.679,"","",""
"HAMA","A7","anxiousEgoMean",0.137,0.207,0.123,0.67,0.519,0.582,"","",""
"HAMA","A7","visionaryMean",0.131,0.084,0.092,0.685,0.795,0.679,"","",""
"HAMA","B30","age",-0.119,-0.189,-0.062,0.712,0.555,0.783,"","",""
"HAMA","B30","LED",0.424,0.238,0.149,0.256,0.537,0.592,"","",""
"HAMA","B30","severity",0.278,0.288,0.215,0.381,0.364,0.335,"","",""
"HAMA","B30","fivedasc_util_total",0.23,0.119,0.062,0.472,0.712,0.783,"","",""
"HAMA","B30","fivedasc_sprit_total",0.334,0.186,0.123,0.288,0.563,0.582,"","",""
"HAMA","B30","fivedasc_bliss_total",0.22,0.112,0.062,0.492,0.728,0.783,"","",""
"HAMA","B30","fivedasc_insight_total",0.302,0.046,0.031,0.34,0.888,0.89,"","",""
"HAMA","B30","fivedasc_dis_total",0.284,0.165,0.185,0.37,0.609,0.408,"","",""
"HAMA","B30","fivedasc_imp_total",0.566,0.544,0.4,0.055,0.068,0.073,"","",""
"HAMA","B30","fivedasc_anx_total",0.345,0.361,0.246,0.272,0.248,0.27,"","",""
"HAMA","B30","fivedasc_cimg_total",0.372,0.364,0.264,0.233,0.245,0.24,"","",""
"HAMA","B30","fivedasc_eimg_total",-0.172,-0.004,0,0.593,0.991,1,"","",""
"HAMA","B30","fivedasc_av_total",-0.096,-0.063,-0.062,0.766,0.845,0.783,"","",""
"HAMA","B30","fivedasc_per_total",-0.093,-0.081,-0.062,0.775,0.803,0.783,"","",""
"HAMA","B30","boundlessMean",0.277,0.133,0.092,0.383,0.68,0.679,"","",""
"HAMA","B30","anxiousEgoMean",0.587,0.396,0.339,0.045,0.202,0.13,"*","",""
"HAMA","B30","visionaryMean",-0.036,-0.168,-0.123,0.911,0.601,0.582,"","",""
"HAMA","B7","age",-0.112,-0.176,-0.094,0.728,0.583,0.677,"","",""
"HAMA","B7","LED",-0.226,-0.017,-0.031,0.559,0.965,0.913,"","",""
"HAMA","B7","severity",0.325,0.293,0.219,0.303,0.356,0.332,"","",""
"HAMA","B7","fivedasc_util_total",0.081,0.116,0.094,0.803,0.719,0.677,"","",""
"HAMA","B7","fivedasc_sprit_total",0.12,0.127,0.094,0.711,0.694,0.677,"","",""
"HAMA","B7","fivedasc_bliss_total",0.043,0.049,-0.031,0.894,0.879,0.89,"","",""
"HAMA","B7","fivedasc_insight_total",0.181,0.113,0.063,0.574,0.727,0.782,"","",""
"HAMA","B7","fivedasc_dis_total",0.219,0.134,0.094,0.494,0.678,0.677,"","",""
"HAMA","B7","fivedasc_imp_total",-0.002,0.049,0.031,0.996,0.879,0.89,"","",""
"HAMA","B7","fivedasc_anx_total",-0.068,-0.028,0,0.834,0.931,1,"","",""
"HAMA","B7","fivedasc_cimg_total",0.064,0.168,0.11,0.844,0.602,0.627,"","",""
"HAMA","B7","fivedasc_eimg_total",0.512,0.586,0.438,0.089,0.045,0.052,"","*",""
"HAMA","B7","fivedasc_av_total",0.247,0.339,0.25,0.439,0.282,0.267,"","",""
"HAMA","B7","fivedasc_per_total",-0.097,-0.081,-0.094,0.763,0.802,0.677,"","",""
"HAMA","B7","boundlessMean",0.106,0.102,0.063,0.742,0.752,0.782,"","",""
"HAMA","B7","anxiousEgoMean",0.126,-0.056,-0.031,0.697,0.862,0.89,"","",""
"HAMA","B7","visionaryMean",0.269,0.212,0.156,0.397,0.509,0.488,"","",""
"HAMA","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"HAMA","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","A7","age",0.642,0.473,0.412,0.024,0.121,0.063,"*","",""
"MADRS","A7","LED",0.407,0.352,0.294,0.277,0.353,0.287,"","",""
"MADRS","A7","severity",0.213,0.28,0.168,0.507,0.378,0.45,"","",""
"MADRS","A7","fivedasc_util_total",0.328,0.375,0.321,0.299,0.23,0.149,"","",""
"MADRS","A7","fivedasc_sprit_total",0.424,0.392,0.321,0.169,0.207,0.149,"","",""
"MADRS","A7","fivedasc_bliss_total",0.364,0.41,0.351,0.245,0.186,0.114,"","",""
"MADRS","A7","fivedasc_insight_total",0.392,0.326,0.26,0.208,0.301,0.243,"","",""
"MADRS","A7","fivedasc_dis_total",0.153,0.102,0.076,0.636,0.753,0.731,"","",""
"MADRS","A7","fivedasc_imp_total",-0.21,-0.207,-0.107,0.512,0.519,0.63,"","",""
"MADRS","A7","fivedasc_anx_total",0.032,0.028,0.015,0.921,0.931,0.945,"","",""
"MADRS","A7","fivedasc_cimg_total",-0.032,-0.016,0.031,0.921,0.961,0.89,"","",""
"MADRS","A7","fivedasc_eimg_total",0.074,0.172,0.168,0.819,0.594,0.45,"","",""
"MADRS","A7","fivedasc_av_total",-0.029,0.032,0.076,0.928,0.923,0.731,"","",""
"MADRS","A7","fivedasc_per_total",-0.035,0.189,0.198,0.914,0.556,0.372,"","",""
"MADRS","A7","boundlessMean",0.386,0.347,0.29,0.215,0.269,0.192,"","",""
"MADRS","A7","anxiousEgoMean",0.046,0.2,0.168,0.887,0.534,0.45,"","",""
"MADRS","A7","visionaryMean",-0.003,0.077,0.137,0.993,0.812,0.536,"","",""
"MADRS","B30","age",-0.059,-0.201,-0.125,0.855,0.531,0.579,"","",""
"MADRS","B30","LED",0.365,0.422,0.277,0.334,0.257,0.328,"","",""
"MADRS","B30","severity",0.086,0.254,0.156,0.792,0.426,0.488,"","",""
"MADRS","B30","fivedasc_util_total",0.498,0.515,0.406,0.1,0.087,0.071,"","",""
"MADRS","B30","fivedasc_sprit_total",0.592,0.603,0.469,0.043,0.038,0.038,"*","*","*"
"MADRS","B30","fivedasc_bliss_total",0.455,0.526,0.406,0.137,0.079,0.071,"","",""
"MADRS","B30","fivedasc_insight_total",0.464,0.501,0.375,0.129,0.097,0.096,"","",""
"MADRS","B30","fivedasc_dis_total",0.282,0.395,0.281,0.374,0.204,0.212,"","",""
"MADRS","B30","fivedasc_imp_total",-0.089,-0.162,-0.094,0.783,0.614,0.677,"","",""
"MADRS","B30","fivedasc_anx_total",-0.095,-0.148,-0.125,0.77,0.646,0.579,"","",""
"MADRS","B30","fivedasc_cimg_total",0.284,0.318,0.205,0.371,0.314,0.366,"","",""
"MADRS","B30","fivedasc_eimg_total",-0.119,0.081,0.063,0.713,0.802,0.782,"","",""
"MADRS","B30","fivedasc_av_total",0.18,0.194,0.219,0.575,0.546,0.332,"","",""
"MADRS","B30","fivedasc_per_total",0.189,0.321,0.25,0.555,0.309,0.267,"","",""
"MADRS","B30","boundlessMean",0.514,0.564,0.438,0.087,0.056,0.052,"","",""
"MADRS","B30","anxiousEgoMean",0.125,0.152,0.125,0.698,0.638,0.579,"","",""
"MADRS","B30","visionaryMean",0.162,0.194,0.156,0.616,0.546,0.488,"","",""
"MADRS","B7","age",0.501,0.448,0.333,0.097,0.147,0.153,"","",""
"MADRS","B7","LED",-0.277,-0.186,-0.145,0.471,0.632,0.596,"","",""
"MADRS","B7","severity",0.477,0.531,0.394,0.117,0.079,0.086,"","",""
"MADRS","B7","fivedasc_util_total",0.263,0.378,0.212,0.41,0.227,0.381,"","",""
"MADRS","B7","fivedasc_sprit_total",0.296,0.427,0.273,0.35,0.169,0.25,"","",""
"MADRS","B7","fivedasc_bliss_total",0.274,0.441,0.212,0.39,0.154,0.381,"","",""
"MADRS","B7","fivedasc_insight_total",0.229,0.434,0.303,0.475,0.161,0.197,"","",""
"MADRS","B7","fivedasc_dis_total",0.33,0.322,0.212,0.295,0.308,0.381,"","",""
"MADRS","B7","fivedasc_imp_total",-0.41,-0.51,-0.424,0.186,0.094,0.063,"","",""
"MADRS","B7","fivedasc_anx_total",-0.445,-0.476,-0.333,0.147,0.121,0.153,"","",""
"MADRS","B7","fivedasc_cimg_total",-0.097,-0.074,-0.076,0.763,0.82,0.731,"","",""
"MADRS","B7","fivedasc_eimg_total",-0.002,0,-0.03,0.994,1,0.947,"","",""
"MADRS","B7","fivedasc_av_total",-0.116,-0.056,-0.03,0.72,0.869,0.947,"","",""
"MADRS","B7","fivedasc_per_total",0.124,0.308,0.242,0.701,0.331,0.311,"","",""
"MADRS","B7","boundlessMean",0.273,0.413,0.242,0.391,0.184,0.311,"","",""
"MADRS","B7","anxiousEgoMean",-0.13,-0.217,-0.121,0.687,0.499,0.638,"","",""
"MADRS","B7","visionaryMean",-0.023,0.021,-0.03,0.944,0.956,0.947,"","",""
"MADRS","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"MADRS","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_anx_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_cimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_eimg_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_av_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","fivedasc_per_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","boundlessMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","anxiousEgoMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLR","bsl","visionaryMean",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","A7","age",-0.176,-0.203,-0.112,0.584,0.528,0.624,"","",""
"UPDRS_1","A7","LED",0.365,0.276,0.215,0.334,0.472,0.447,"","",""
"UPDRS_1","A7","severity",-0.354,-0.288,-0.208,0.259,0.364,0.363,"","",""
"UPDRS_1","A7","fivedasc_util_total",-0.447,-0.437,-0.337,0.145,0.155,0.142,"","",""
"UPDRS_1","A7","fivedasc_sprit_total",-0.459,-0.451,-0.369,0.133,0.141,0.108,"","",""
"UPDRS_1","A7","fivedasc_bliss_total",-0.499,-0.409,-0.304,0.099,0.187,0.184,"","",""
"UPDRS_1","A7","fivedasc_insight_total",-0.407,-0.366,-0.272,0.19,0.242,0.234,"","",""
"UPDRS_1","A7","fivedasc_dis_total",-0.315,-0.206,-0.176,0.319,0.521,0.442,"","",""
"UPDRS_1","A7","fivedasc_imp_total",0.431,0.494,0.369,0.162,0.103,0.108,"","",""
"UPDRS_1","A7","fivedasc_anx_total",0.204,0.288,0.208,0.525,0.364,0.363,"","",""
"UPDRS_1","A7","fivedasc_cimg_total",-0.233,-0.249,-0.226,0.466,0.435,0.326,"","",""
"UPDRS_1","A7","fivedasc_eimg_total",-0.261,-0.181,-0.112,0.413,0.573,0.624,"","",""
"UPDRS_1","A7","fivedasc_av_total",-0.252,-0.401,-0.24,0.429,0.196,0.294,"","",""
"UPDRS_1","A7","fivedasc_per_total",-0.102,-0.277,-0.176,0.752,0.383,0.442,"","",""
"UPDRS_1","A7","boundlessMean",-0.466,-0.437,-0.337,0.127,0.155,0.142,"","",""
"UPDRS_1","A7","anxiousEgoMean",0.033,0.068,0.048,0.918,0.835,0.834,"","",""
"UPDRS_1","A7","visionaryMean",-0.29,-0.32,-0.176,0.36,0.311,0.442,"","",""
"UPDRS_1","B30","age",-0.226,-0.277,-0.246,0.479,0.383,0.27,"","",""
"UPDRS_1","B30","LED",0.135,0.212,0.235,0.729,0.584,0.394,"","",""
"UPDRS_1","B30","severity",-0.113,-0.196,-0.123,0.727,0.54,0.582,"","",""
"UPDRS_1","B30","fivedasc_util_total",-0.415,-0.46,-0.246,0.18,0.133,0.27,"","",""
"UPDRS_1","B30","fivedasc_sprit_total",-0.29,-0.379,-0.246,0.361,0.224,0.27,"","",""
"UPDRS_1","B30","fivedasc_bliss_total",-0.457,-0.428,-0.277,0.136,0.165,0.215,"","",""
"UPDRS_1","B30","fivedasc_insight_total",-0.293,-0.393,-0.215,0.356,0.206,0.335,"","",""
"UPDRS_1","B30","fivedasc_dis_total",-0.223,-0.221,-0.185,0.486,0.49,0.408,"","",""
"UPDRS_1","B30","fivedasc_imp_total",0.391,0.463,0.339,0.209,0.129,0.13,"","",""
"UPDRS_1","B30","fivedasc_anx_total",0.29,0.34,0.246,0.36,0.279,0.27,"","",""
"UPDRS_1","B30","fivedasc_cimg_total",0.044,0.105,0.047,0.893,0.744,0.836,"","",""
"UPDRS_1","B30","fivedasc_eimg_total",-0.344,-0.116,-0.062,0.274,0.72,0.783,"","",""
"UPDRS_1","B30","fivedasc_av_total",-0.329,-0.351,-0.277,0.296,0.263,0.215,"","",""
"UPDRS_1","B30","fivedasc_per_total",-0.265,-0.463,-0.339,0.406,0.129,0.13,"","",""
"UPDRS_1","B30","boundlessMean",-0.375,-0.411,-0.215,0.23,0.185,0.335,"","",""
"UPDRS_1","B30","anxiousEgoMean",0.126,0.018,0.031,0.696,0.957,0.89,"","",""
"UPDRS_1","B30","visionaryMean",-0.335,-0.361,-0.277,0.287,0.248,0.215,"","",""
"UPDRS_1","B7","age",-0.068,-0.105,-0.076,0.834,0.745,0.731,"","",""
"UPDRS_1","B7","LED",-0.007,-0.008,0.029,0.985,0.983,0.916,"","",""
"UPDRS_1","B7","severity",-0.113,-0.161,-0.107,0.727,0.617,0.63,"","",""
"UPDRS_1","B7","fivedasc_util_total",-0.539,-0.56,-0.443,0.071,0.058,0.046,"","","*"
"UPDRS_1","B7","fivedasc_sprit_total",-0.475,-0.483,-0.382,0.119,0.111,0.086,"","",""
"UPDRS_1","B7","fivedasc_bliss_total",-0.572,-0.529,-0.443,0.052,0.077,0.046,"","","*"
"UPDRS_1","B7","fivedasc_insight_total",-0.406,-0.438,-0.321,0.19,0.155,0.149,"","",""
"UPDRS_1","B7","fivedasc_dis_total",-0.2,-0.158,-0.137,0.533,0.625,0.536,"","",""
"UPDRS_1","B7","fivedasc_imp_total",0.271,0.347,0.26,0.394,0.269,0.243,"","",""
"UPDRS_1","B7","fivedasc_anx_total",0.151,0.224,0.168,0.639,0.484,0.45,"","",""
"UPDRS_1","B7","fivedasc_cimg_total",-0.297,-0.253,-0.185,0.348,0.428,0.408,"","",""
"UPDRS_1","B7","fivedasc_eimg_total",-0.414,-0.298,-0.168,0.181,0.347,0.45,"","",""
"UPDRS_1","B7","fivedasc_av_total",-0.512,-0.602,-0.412,0.089,0.038,0.063,"","*",""
"UPDRS_1","B7","fivedasc_per_total",-0.162,-0.406,-0.229,0.615,0.19,0.303,"","",""
"UPDRS_1","B7","boundlessMean",-0.513,-0.522,-0.412,0.088,0.082,0.063,"","",""
"UPDRS_1","B7","anxiousEgoMean",0.031,-0.049,-0.046,0.924,0.88,0.837,"","",""
"UPDRS_1","B7","visionaryMean",-0.481,-0.508,-0.351,0.113,0.092,0.114,"","",""
"UPDRS_1","bsl","age",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","LED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","severity",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_util_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_sprit_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_bliss_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_insight_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_dis_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
"UPDRS_1","bsl","fivedasc_imp_total",NA,NA,NA,NA,NA,NA,NA,NA,NA
